Aridity_Index,Bacterivores,CliMond_Annual_Mean_Radiation,CliMond_Highest_Weekly_Radiation,CliMond_Lowest_Weekly_Radiation,CliMond_Radiation_Seasonality,CliMond_Radiation_of_Coldest_Quarter,CliMond_Radiation_of_Driest_Quarter,CliMond_Radiation_of_Warmest_Quarter,CliMond_Radiation_of_Wettest_Quarter,EVI,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Contrast_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Dissimilarity_EVI,EarthEnvTexture_Entropy_EVI,EarthEnvTexture_Evenness_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTexture_Maximum_EVI,EarthEnvTexture_Range_EVI,EarthEnvTexture_Shannon_Index,EarthEnvTexture_Simpson_Index,EarthEnvTexture_Std_EVI,EarthEnvTexture_Uniformity_EVI,EarthEnvTexture_Variance_EVI,EarthEnvTopoMed_Eastness,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Hillshade,EarthEnvTopoMed_Northness,EarthEnvTopoMed_Slope,Fungivores,Global_Biomass_IPCC,Gpp,Herbivores,Human_Development_Percentage,NDVI,Nadir_Reflectance_Band1,Nadir_Reflectance_Band2,Nadir_Reflectance_Band3,Nadir_Reflectance_Band4,Nadir_Reflectance_Band5,Nadir_Reflectance_Band6,Nadir_Reflectance_Band7,Npp,Omnivores,PET,Pixel_Lat,Pixel_Long,Population_Density,Predators,SG_Bulk_density_015cm,SG_CEC_015cm,SG_Clay_Content_015cm,SG_Coarse_fragments_015cm,SG_Depth_to_bedrock,SG_Probability_of_occurrence_of_R_horizon,SG_SOC_Content_015cm,SG_SOC_Stock_005cm_to_015cm,SG_Sand_Content_015cm,SG_Silt_Content_015cm,SG_Soil_pH_H2O_015cm,Total_Number,Unidentified,WWF_Biome,WorldClim2_Annual_Mean_Temperature,WorldClim2_Annual_Precipitation,WorldClim2_Isothermality,WorldClim2_Max_Temperature_of_Warmest_Month,WorldClim2_Mean_Diurnal_Range,WorldClim2_Mean_Temperature_of_Coldest_Quarter,WorldClim2_Mean_Temperature_of_Driest_Quarter,WorldClim2_Mean_Temperature_of_Warmest_Quarter,WorldClim2_Mean_Temperature_of_Wettest_Quarter,WorldClim2_Min_Temperature_of_Coldest_Month,WorldClim2_Precipitation_Seasonality,WorldClim2_Precipitation_of_Coldest_Quarter,WorldClim2_Precipitation_of_Driest_Month,WorldClim2_Precipitation_of_Driest_Quarter,WorldClim2_Precipitation_of_Warmest_Quarter,WorldClim2_Precipitation_of_Wettest_Month,WorldClim2_Precipitation_of_Wettest_Quarter,WorldClim2_Temperature_Annual_Range,WorldClim2_Temperature_Seasonality
15450,122.533626,96.87571716,175.8849945,23.23200035,0.550227404,37.16189957,148.2543945,147.7052307,40.95667648,4537.010254,790,381623,2486,45871,28507,9290,2611,1052,1960,22607,8618,535,632,251684,-0.075524665,61,61,-0.318992078,0.391994476,0,624.9884033,12437.05371,214.4338454,0,6938.321777,464.4762573,3023.570801,226.8778687,540.631958,2926.727295,1677.008057,687.3308716,8057.680664,0,690,53.37083435,-8.662500381,23.28332901,0,506.9876404,35.11497498,15.26069164,16.73237038,183.0136261,34.05812454,183.9548035,70.3507309,50.73756409,33.98859406,56.72661972,336.9674714,NA,4,9.558333397,1067,41.10486984,18.5,7.316666603,5.166666508,6.616666794,14.58333397,7.516666412,0.699999988,19.17777443,278,66,213,245,114,328,17.79999924,388.2058716
1964,0,204.4869995,265.32901,140.526001,0.198679179,155.3095398,162.4055328,248.9913788,226.5140839,1997.671021,2351,611488,4833,61458,29556,9780,1432,782,2562,25108,9124,769,541,573337,-0.137490928,1162,1162,-0.015473303,0.264319867,0,4600,5931.086426,30,0,3374.530273,1325.643799,2580.148193,537.6928711,982.9626465,3151.56543,3064.895264,2409.096191,3546.054199,0,2255,-28.97916603,25.11249924,0.63812089,2,1456.725708,13.22746849,29.15512276,4.984510899,200,9.135316849,8.306515694,12.15434361,56.57520294,14.24484825,76.63090515,32,NA,13,17.86666679,443,51.84630585,34,17.31666756,10.53333378,10.53333378,24.18333435,23.38333321,0.600000024,66.98030853,24,7,24,192,74,211,33.40000153,559.1403198
7924,376,119.2601852,213.1430054,29.82259941,0.552456439,44.78689194,143.9758148,186.6461487,42.90476227,4155.321289,710,217147,1705,37551,28736,9596,2280,972,1274,22245,8813,375,603,130369,0.281831563,78.5,78.5,0.24783802,0.55913496,94,300,18468.62695,174,46,6947.793457,431.9004822,2686.104736,226.1872253,493.2791443,2627.259521,1643.142212,727.9788818,11520.53613,0,942,48.34583282,-1.779166698,34.96388245,6,845.2753906,11.1147871,17.68612862,9.91302681,200,17.65183449,31.66454697,37.496521,40.82789993,41.42638016,53.89647293,649,NA,4,11.55000019,747,36.89883804,21.39999962,7.416666508,6.033333302,17.41666603,17.48333359,9.25,1.299999952,21.24516296,210,44,140,152,84,240,20.10000038,472.5799561
3717,38,198.056366,223.7960052,157.2380066,0.116767272,168.2630768,173.3677673,218.1613007,220.4779968,2241.698975,822,84099,4259,22896,28036,9520,3493,1242,1002,20858,8637,294,683,75047,-0.158093214,1506.5,1506.5,0.79338187,1.473139167,121,500,9614.661133,421,58,4227.299316,943.2661743,2224.764648,397.7030029,737.5552979,3007.123779,2907.417236,1807.805542,5917.493164,0,1917,-25.89583397,28.29583359,2.365788221,7,1300.742065,11.21189117,25.01613235,2.771958113,200,9.236715317,11.77591133,24.25793266,62.65208435,12.33178329,59.1260643,587,NA,10,16.29999924,713,54.35028076,30,16.03333282,10.86666679,10.94999981,20.35000038,20,0.5,79.80627441,22,3,15,341,130,356,29.5,397.8121948
11177,360,117.3932266,207.8999939,30.64520073,0.547174811,44.57759094,198.5339966,175.8618469,38.49049377,4621.463379,908,358972,2715,43623,28524,9319,2386,1026,1736,21659,8636,547,618,267942,-0.006263875,19.5,19.5,-0.661546767,2.004709244,145,428.5608521,18854.8457,618,63,6835.569336,548.7042847,3138.770508,322.5923462,649.800293,3071.78833,2038.688721,924.8074341,12611.77832,0,868,47.82916641,-3.670833349,74.76760101,8,948.9752197,11.16187477,18.90109444,10.5125742,200,18.27584839,35.14944077,40.37409592,38.31110001,42.78593826,57.42936325,1131,NA,4,11.90416622,971,36.89814758,21,6.641666412,7.066666603,17.10000038,17.28333282,7.900000095,3,33.34834671,324,43,147,172,124,356,18,422.0698853
8506,312,114.7785797,206.5410004,27.34160042,0.562524736,41.69406891,119.1706924,186.2207642,44.06184006,4087.981201,669,196907,3089,35672,28875,9418,2176,1006,1451,22180,8703,409,589,159453,-0.767242968,82,82,-0.28003633,1.139016151,214,4613.942871,17270.03711,180,25,7222.148926,325.4281311,2533.694336,186.1195068,384.5397644,2611.444824,1443.827393,596.0776367,8632.479492,0,854,49.45416641,0.745833337,48.73939514,8,927.8876343,13.95873737,18.42654991,12.66323185,200,20.85886192,27.8513546,40.73394394,32.96357727,48.64842224,51.30814743,717,NA,4,10.63333321,727,35.63218307,20.60000038,7.233333111,4.883333206,16.68333244,16.70000076,8.083333015,0.300000012,18.80287361,206,47,149,158,78,230,20.30000114,489.0869751
8098,1474,119.2601852,213.1430054,29.82259941,0.552456439,44.78689194,143.9758148,186.6461487,42.90476227,4847.64502,380,77876,2286,22290,27787,9148,3416,1007,772,19023,8281,235,668,51488,0.103385687,66,66,0.406391114,0.709940672,206,349.7229919,14739.01367,1354,65,7126.679199,499.1471252,3198.129639,286.1576843,602.4207153,3051.52832,1953.499146,878.5247803,8937.240234,0,924,48.48749924,-1.787500024,69.78359985,34,827.3734131,11.72355366,17.58430862,9.399990082,200,22.50516319,21.24811363,34.15162277,40.54979324,41.9020462,58.24701691,3068,NA,4,11.5583334,749,36.34020615,21.10000038,7.050000191,6.150000095,17.23333359,17.35000038,9.383333206,1.700000048,21.9988575,214,44,138,151,85,242,19.39999962,461.8974304
6493,5325,113.4888916,203.4450073,24.55599976,0.568743765,41.45002365,46.05871582,189.2559204,192.7312317,3202.47583,691,285040,481,42856,28870,9622,2115,972,1359,22641,8864,383,592,147846,0.394458115,169,169,0.060562383,0.481193513,1848.5,500,9291.188477,751.75,92,4937.202637,1176.728149,3146.772217,876.1627197,1194.453125,2991.820557,2122.996826,1196.778687,5872.851563,0,842,51.29583359,23.62916756,26.53729057,41,1228.271606,14.4874773,13.70197678,4.674064636,200,6.001842976,18.97132301,30.71306419,45.7363739,40.37337112,63.99328232,8130,NA,4,7.558333397,547,26.75296593,22,8.266666412,-2.416666508,-1.283333302,17.18333435,17.18333435,-8.899999619,37.94526672,86,25,80,207,78,207,30.89999962,798.8794556
13008,859,116.1168671,206.8139954,29.31060028,0.556113303,43.28696823,197.7516174,181.1345367,37.02407074,4509.900879,428,73926,3347,20002,26752,9180,4262,1788,765,17863,8075,242,852,55818,0.054346055,72,72,-0.037750021,3.169971466,93,300,13429.50781,418,64,6906.330078,546.6152344,2986.650879,330.3004761,628.9047852,2906.419434,1925.12561,980.0887451,9005.713867,0,814,48.07083511,-4.554166794,29.82153893,46,993.9290771,13.21305275,16.48523712,10.55839252,200,22.18150711,39.5704689,43.93522644,41.19832993,42.21354675,59.17077255,1416,NA,4,11.6916666,1060,36.09271622,19.20000076,5.450000286,7.650000095,16.16666603,16.35000038,8.566666603,4.099999905,36.62699509,375,44,152,181,134,397,15.10000038,363.585907
12246,877,116.7977982,208.3070068,29.20680046,0.556930959,43.46099091,199.2045441,175.7109222,36.36418533,5054.353516,504,105792,3734,26672,26701,9502,3024,1302,1015,20393,8570,323,783,91125,-0.071870767,174,174,-0.04618419,0.608718634,31,300,16017.3457,391,68,7121.73877,544.9637451,3480.721436,293.3526001,651.6248169,3241.873779,2025.426147,937.6032715,9961.837891,0,880,48.12083435,-3.695833445,28.64504242,70,798.6294556,13.04208088,20.75118256,9.876182556,200,22.80405045,37.62052155,44.68488312,29.90378571,49.34418488,57.58662796,1370,NA,4,11.07499981,1078,38.76611328,19.89999962,7.016666412,6.333333492,16.28333282,16.41666603,7.183333397,1.799999952,32.56332016,362,49,166,191,133,392,18.10000038,417.4026794
10860,37,96.01485443,177.8450012,17.98469925,0.609098554,31.05109215,92.82302094,157.2055359,151.443924,3722.842285,701,132159,4618,30177,29572,9474,2398,910,1206,21585,8707,371,546,121242,-0.072481468,34.5,34.5,-0.468722999,0.568553805,37,4340.585449,13101.40039,573,33,6805.152344,381.2237244,2355.931885,240.2649689,439.4465637,2513.875977,1532.445557,704.0855103,7426.600098,0,777,52.01250076,5.762499809,674.7745361,85,594.9053345,10.30492401,3.339296818,5.663604259,200,9.90331459,34.79839325,46.47722626,86.70697021,9.953735352,46.84852219,732,NA,4,9.529167175,844,35.58259583,20.20000076,8.041666985,2.899999857,5.400000095,16.5,3.983333111,-2.400000095,14.53591347,216,52,177,210,85,244,22.60000038,557.8956299
11244,14,95.60823059,177.8059998,17.66670036,0.611839056,30.69086838,92.40401459,156.854538,144.5661316,3543.428467,649,204943,9,33602,26356,9290,3006,1393,1250,19491,8315,332,833,98481,-0.060105033,60.5,60.5,-0.855814815,1.244201422,14,5426.033691,12926.5752,1400,3,6839.989258,341.1510315,2131.479004,202.8993835,389.5481567,2207.375,1372.275391,683.3197021,7473.616699,0,783,52.21250153,5.820833206,461.1354065,86,745.2957153,8.019264221,2.169047594,10.35770702,200,16.60174942,38.09742355,49.9497757,82.65544891,15.10070229,45.01561737,1514,NA,4,9.462499619,881,34.32452393,20,7.791666508,2.683333397,5.483333111,16.41666603,3.733333349,-2.700000048,15.02351761,222,53,184,220,88,254,22.70000076,562.753479
379,25.8,159.99263,225.6900024,83.73999786,0.314779878,96.82672882,93.66119385,218.6451569,220.4511566,536.6014404,1187,8350,4380,6111,17919,9309,7158,2623,276,11866,6685,77,1900,7861,-0.122646622,1361,1361,-0.046144761,0.265911192,0.2,100,1707.800049,0.6,0,575.9553833,3586.26001,4074.114258,2044.635254,2904.529785,4139.761719,4369.727539,4127.243164,994.7999879,0,1790,40.57083511,96.67082977,57.61476517,0.2,1428.486938,6.238103867,17.64039993,11.53747368,200,10.68740559,8.965457916,9.215411186,48.45249176,33.78158188,83.00132751,27,NA,13,7.566666603,68,31.57349968,29.89999962,15.25,-8.266666412,-0.583333313,21.43333435,21.43333435,-18.39999962,54.39752579,9,2,9,33,14,33,48.29999924,1206.177856
10744,95,95.74719238,177.0650024,17.82329941,0.609527111,30.82689285,92.53668213,156.940918,156.940918,3936.554199,517,110758,2852,26006,27405,9423,3255,1079,1096,20119,8480,298,697,82875,0.041199163,61,61,0.021072023,1.213792562,41,582.3051147,14469.37109,743,39,6855.033691,353.4594727,2446.577637,229.9484253,428.4860535,2400.06958,1421.99585,609.8311157,7304.083496,0,775,52.02916718,6.054166794,522.0761719,135,803.5421143,9.822831154,7.15326786,10.18862152,200,17.77604294,29.7899437,44.24431992,59.97371674,33.02315521,46.0754776,1014,NA,4,9.391666412,833,34.86841965,20.10000038,7.949999809,2.766666651,5.333333015,16.33333397,3.816666603,-2.700000048,15.03470993,215,51,176,207,85,241,22.80000114,555.8974609
10727,425,118.465683,211.6179962,30.08709908,0.553500175,44.40313721,201.7158508,178.3701477,38.04754639,4065.177002,545,228008,-500,37097,27017,9400,2514,1197,1245,18731,8296,323,743,110627,-0.08651647,60,60,-0.717674851,1.581633329,45,872.5971069,21260.16797,127,75,6515.874512,482.9783325,2779.730957,271.8193665,536.7556152,2872.273682,1836.752197,906.9605103,11270.93164,0,885,47.85416794,-3.237499952,136.3388519,142,915.7364502,11.06419659,15.97918224,11.37075806,200,26.43460464,36.24536514,42.48652267,40.57485962,43.29767227,53.00447845,738,NA,4,11.77083302,950,36.9382019,20.70000076,6.575000286,6.933333397,16.95000076,17.14999962,7.833333492,2.900000095,30.81695557,309,45,148,171,118,339,17.80000114,421.7089539
8045,1966,119.2247849,212.5339966,30.18449974,0.549346268,45.23510742,143.8286591,186.2022247,43.24794006,4426.710938,446,107467,2604,24213,28303,9459,3416,1037,1054,20783,8607,268,636,69759,-0.225180551,85.5,85.5,-0.281764925,1.831895113,133,300.0005798,13990.33301,1249,60,6673.73877,568.0424805,3092.884766,311.8287964,636.4475098,2916.834717,1912.313354,958.2015991,9219.867188,0,929,48.49583435,-1.570833325,31.99906731,200,894.3386841,10.75833797,17.27104759,11.12253094,200,19.28102493,21.98069191,32.47198868,33.30357361,49.4875412,56.95022202,3548,NA,4,11.41250038,748,36.35203934,21.10000038,7.125,5.949999809,17.10000038,17.23333359,9.199999809,1.5,20.6784935,209,44,140,152,83,238,19.60000038,465.0421448
10174,25,95.59358215,176.927002,17.71199989,0.610600591,30.63097763,83.07525635,156.8776093,161.6116943,4553.523438,535,117008,2796,27623,29199,9225,2625,833,1219,21458,8574,330,565,93439,0.061756101,12,12,-0.046321981,0.14805226,0,500,11413.68555,1457,61,6824.468262,561.2312622,3039.498291,379.5153198,673.5021362,2845.05127,1896.142456,929.8788452,7118.69043,0,773,52.09583282,6.304166794,131.6153717,201,470.5596924,9.787130356,6.985911846,4.000355244,200,0.551094651,27.53629112,43.35093689,77.70445251,15.24569988,54.61951065,1683,NA,4,9.5,787,34.84195328,20.39999962,8.083333015,2.783333302,5.416666508,16.5,3.849999905,-2.799999952,15.01137638,192,46,159,209,76,216,23.19999886,562.4014893
11131,1272,95.84848785,177.2810059,17.90929985,0.609051883,30.96273804,92.66556549,156.9698486,156.9698486,3306.557373,804,221401,1648,35262,28379,9305,2610,1155,1339,20998,8544,368,650,156692,0.084754437,81,81,-0.651681066,1.81415391,123,7300,9705.200195,677,34,5659.384766,687.4239502,2472.159912,425.5287781,668.4415894,2718.927002,2018.231079,1035.297485,6054.200195,0,780,52.0625,5.9375,1524.689697,205,759.1882935,15.91115761,5.975262165,9.120321274,200,16.9454174,45.59973526,48.15144348,71.30353546,22.84531212,51.74500275,2277,NA,4,9.316666603,869,34.42503738,20,7.883333206,2.583333254,5.266666889,16.28333282,3.649999857,-2.900000095,15.88941097,226,51,182,217,90,255,22.89999962,561.7235107
10687,39,95.88118744,175.2200012,18.46800041,0.603488743,31.51145363,92.95852661,156.2208405,156.2208405,4357.984863,507,194142,-470,35566,28287,9496,2326,972,991,19301,8410,295,631,99141,-0.184440702,25,25,0.077012584,0.247733653,13,232.1985779,11309.2002,749,60,6475.965332,681.2674561,3182.05127,431.4579163,770.7773438,3115.912598,2178.542236,1065.253784,6799.200195,0,781,51.99583435,5.754166603,674.7744751,302,521.0778809,10.24407005,7.66493845,5.170428276,200,3.656444073,24.08114624,36.70333862,75.98693848,16.12295151,54.54132462,1103,NA,4,9.595833778,835,35.44444275,20.20000076,7.975000381,3,5.516666889,16.51666641,4.066666603,-2.299999952,14.65461254,213,51,175,209,84,241,22.5,554.0859375
10702,311,96.01485443,177.8450012,17.98469925,0.609098554,31.05109215,92.82302094,157.2055359,151.443924,3329.921631,677,161118,2569,32528,28559,9551,2416,958,1140,20663,8627,327,620,103652,0.293435276,45,45,0.001070864,1.475278378,213,2026.107788,12119.91406,917,39,6106,499.6705017,2336.897217,296.4118652,506.3473511,2556.690186,1809.864746,870.9752808,7383.30127,0,786,52.07083511,5.737500191,347.4732666,458,652.9475708,10.13560677,3.0111444,6.473569393,200,14.27613163,42.04802322,51.25387192,86.39104462,10.66031075,47.33978271,1899,NA,4,9.483333588,842,34.85507202,20.20000076,8.016666412,2.683333397,5.433333397,16.48333359,3.766666651,-2.799999952,14.96498585,215,51,177,210,85,244,23,565.7269287
14226,538.9617528,102.4840164,180.7100067,27.79999924,0.536818445,44.26501465,170.104538,152.4322357,34.50620651,5349.760254,235,61407,-1751,19195,24596,9162,4132,1584,584,16710,7895,171,982,26407,0.286019474,62.5,62.5,0.010823268,2.757006884,92.92444013,600,14374.2002,1263.772386,81,7321.015137,484.1439209,3723.156738,284.8059387,647.359436,3385.743896,1909.802979,866.3001709,8273.400391,0,714,51.79583359,-8.712499619,28.78556824,111.5093282,757.5574341,16.33027458,19.33930016,20.64288902,197.0263214,44.41340637,51.80231857,49.46512222,41.68453979,39.01366425,56.21369934,2007.167907,NA,4,10.15833282,1016,39.83739853,18.39999962,6.533333302,6.099999905,13.46666622,14.91666603,6.766666889,2,32.33171082,346,50,161,170,125,354,16.39999962,368.4107971
12320,608.7560011,100.4857941,179.7420044,24.79999924,0.552554965,41.91761398,165.9130707,156.387619,33.70471573,3901.714844,531,238803,600,39759,29271,9461,1969,851,1404,22688,8796,356,565,125037,0.24038443,66,66,0.45383504,0.718384862,44.27316372,600,10686.25781,354.1853097,69,5723.168945,670.8168335,3022.36499,373.1251526,729.4674683,2793.79541,1965.574707,1016.017822,7099.967285,0,728,52.78749847,-6.804166794,99.89754486,188.1609458,942.1865845,18.24999046,19.20850754,19.28333664,200,35.02835464,51.34002686,47.65750122,44.30764771,36.50784683,67.23667908,1195.37542,NA,4,9.958333015,898,40.44834137,18.60000038,6.916666508,5.816666603,13.4333334,14.86666679,6.449999809,1.5,21.15003777,270,55,170,185,99,280,17.10000038,375.0808105
16690,223.083743,96.63362122,176.9069977,22.57869911,0.557106614,36.52225494,159.1715393,147.7135315,33.40324783,4309.709473,648,214763,2941,36109,28597,9545,2379,972,1483,21376,8663,402,606,146909,0.046184458,42,42,0.030897733,0.177699968,7.967276535,600,11754.77637,167.3128072,0,6549.413574,503.5460205,2866.624512,261.4258423,535.2006226,2995.013184,1829.332153,782.2561035,7252.763672,0,672,53.6875,-9.045833588,17.45009613,7.967276535,398.25177,30.86790276,18.41515923,14.97536659,181.0656281,25.03289413,180.2475128,66.65221405,45.71480179,36.05672073,56.03952026,406.3311033,NA,4,9.333333015,1123,42.8571434,18.10000038,7.5,5.150000095,10.53333378,14.11666679,7.400000095,0.600000024,25.60352516,333,61,194,224,123,366,17.5,370.664856
7939,485,108.1112518,211.4949951,17.37870026,0.654292345,39.58604431,90.11525726,183.7030792,159.1816101,2507.262939,1366,209861,3413,35348,28806,9616,2499,1035,2326,23031,8902,491,603,164079,0.104321741,33,33,0.460642278,0.499682784,91,0,7683.000001,306,97,4586.576172,732.1251221,2062.007324,457.6355896,701.8462524,2089.066406,1699.020752,1131.653198,5061,1,761,55.40416718,11.33749962,612.4428711,5,1225.773804,14.64643764,15.08639145,7.151532173,200,9.237418175,26.20833397,39.6699028,59.83846664,25.03840828,65.26052094,940,52,4,8.533333778,605,26.76991081,19.10000038,6.050000191,1.333333373,3.400000095,16.25,15.98333359,-3.5,21.06923866,132,31,104,174,62,183,22.60000038,619.6052246
11064,1.5,154.2291565,173.0299988,136.0540009,0.067115851,141.8296967,145.7912292,162.9649963,154.1966858,2664.501465,2689,747750,3963,68449,29360,9775,1345,784,3071,24567,9090,856,555,616344,-0.074326977,1033,1033,-0.290495932,10.18251419,1.5,8700,14513.89648,35.25,0,5480.543945,600.0280762,2163.923828,268.3772583,538.1054077,2483.9646,1980.591431,1100.254028,7979.842285,1,1379,-19.86249924,-43.79583359,12.77632141,0,1079.245239,9.960206985,39.95723724,4.120183945,191.1351013,18.80620575,26.50670815,28.97366714,40.87797165,19.21325111,52.36600494,39.25,0,1,19.86249924,1526,63.72282791,28.79999924,11.72500038,17.35000038,17.35000038,21.75,21.29999924,10.39999962,87.8793335,42,13,42,646,328,854,18.39999962,182.2476349
655,6,181.4516296,235.4069977,123.0090027,0.213223964,133.5519257,222.850769,213.6532288,129.888382,2689.474609,1865,337558,3490,43322,28953,9512,2467,873,1660,23622,8880,534,592,256376,0.160047948,692.5,692.5,-0.572185755,0.906385541,5,200,4292.898438,0,38,3583.825928,1924.035034,3675.50293,868.0473633,1485.816772,3746.821777,3135.433105,2583.618164,1993.820313,1,2776,29.75416756,-7.979166508,459.8093567,0,1477.092163,16.89549255,26.70578957,13.43943787,195.3223419,23.95656967,5.816911221,9.107447624,46.5085144,26.97358131,79.07901001,12,0,13,20.95833397,182,41.43301773,36.70000076,13.29999924,12.84999943,29.21666718,29.21666718,13.84999943,4.599999905,75.47374725,85,0,3,3,37,89,32.10000229,656.9552002
3739,3,165.8484802,245.9909973,87.30059814,0.33784616,104.8697739,231.3356171,221.710083,100.8764725,2558.662842,744,127648,2657,28452,28152,9477,2854,915,1006,20300,8531,308,634,90264,-0.092309475,1,1,-1.16E-07,0.127502084,0,0,10044.7998,7,74,4171.547852,1121.919556,2663.417725,593.6287231,968.7033081,2990.30542,2638.003662,1831.623779,6270,1,1634,35.62916565,-5.304166794,1561.936523,0,1463.91626,21.25583839,29.82640648,7.908326626,200,2.091894865,14.81383801,21.26090813,40.5537262,29.60618973,73.30714417,11,0,12,18.57500076,611,39.57307053,28.89999962,8.033332825,13.51666641,24.08333397,24.36666679,13.51666641,8.600000381,75.35778809,294,1,14,20,121,294,20.29999924,443.4959106
3915,1,142.9585724,237.0420074,58.86669922,0.428257555,70.45954132,70.45954132,220.6933136,220.7843781,2164.298584,737,66627,4593,20044,25594,9347,3822,1758,1085,18768,8157,281,1012,76470,0.254453808,780.5,780.5,0.24292171,0.486500859,1,300,5857.375,0,8,3670.261475,1506.195557,2759.519775,1023.686707,1319.750244,3335.528809,3150.201172,1838.536743,3241.447021,1,1483,42.24583435,-99.64583588,0.089594424,0,1513.266846,11.90047646,10.55126858,0.900016129,200,0.57504189,10.51354599,20.52816963,78.3470459,11.30173397,63.58898163,3,0,8,9.079166412,581,32.27482605,29.89999962,13.97500038,-4.133333206,-4.133333206,22.10000038,19.61666679,-13.39999962,60.23706818,45,12,45,246,92,265,43.29999924,1063.507202
12432,6,148.2505646,163.2359924,131.1670074,0.072049171,138.9490814,158.3741608,141.5470734,137.5170746,1560.250488,673,33447,3638,14655,26106,9139,4472,1404,664,17402,7923,180,875,28512,-0.085880011,4172.5,4172.5,0.046200268,17.36697769,2,519.6309814,5872.87207,2,0,2762.621338,710.1931152,2043.200684,353.469574,591.6067505,2870.09375,2464.43042,1351.261475,2909.720947,1,1036,4.6875,-75.37916565,210.494873,1,634.1074219,46.78598785,13.51082611,19.19948196,104.7403946,61.7061882,161.6230469,89.64710999,56.50128937,29.93629837,54.41259384,12,0,10,4.008333206,1289,91.66667175,8.899999619,9.166666985,3.800000191,3.950000048,4.25,4.033333302,-1.100000024,33.82017136,302,40,181,382,146,424,10,18.80924606
12241,129,130.6067657,230.0059967,49.17269897,0.476180822,59.026371,209.0801544,204.8736115,55.25829315,2912.387451,1181,241883,1830,34636,27822,9236,2832,1169,1613,19761,8355,407,667,171188,-0.332221657,8,8,0.060170442,0.368572414,11,500,15093.2002,29,74,4185.668945,1220.945068,2917.892578,744.1467285,1143.172852,2986.700928,2533.232666,1730.058105,10607.40039,1,1133,41.4375,-8.770833015,142.8976288,1,1138.08374,15.62483025,19.72120094,8.689351082,200,9.974027634,37.44534683,41.61886215,51.02468109,29.57955742,58.63826752,171,0,4,14.52083302,1388,46.79487228,23,7.908333302,10.36666679,18.45000076,18.64999962,10.36666679,6.099999905,54.17637634,573,22,104,124,207,573,16.89999962,342.6664124
8974,9,157.2711487,220.4170074,89.20259857,0.27912125,100.1544418,138.6686096,205.610611,207.2316895,3235.159424,933,191169,4187,35202,28254,9620,2074,921,1236,23067,8906,424,630,166470,-0.074650154,26.5,26.5,-0.091190957,0.50707835,1,12800,13689.20605,4,0,6309.105469,475.0048523,2336.564209,247.5310211,506.4924622,2773.818359,1946.10791,971.7156982,6170.084473,1,1561,30.36249924,-94.24583435,6.759849072,2,1498.927246,9.249091148,12.15023327,0.1254116,200,3.559781551,19.13330078,29.90832329,60.37763977,27.260149,50.95211792,17,0,5,19.50833321,1401,39.95585251,34.29999924,12.0666666,10.98333359,15.64999962,27.46666718,26.01666641,4.099999905,16.36435509,349,95,290,358,151,405,30.19999886,671.6054077
1075,112,215.7268982,276.026001,140.1289978,0.216356233,159.708847,206.733078,259.3790894,247.8473053,1134.397461,1227,25820,4082,13054,25933,8637,4750,1908,576,16794,7734,155,912,22872,-0.015404421,164,164,-0.123354286,0.1383553,21,200,2746.220703,69,0,1830.035278,2305.561279,3252.205322,708.6962891,1366.715332,4271.866211,4411.400391,3828.967041,1056.354858,1,2677,-26.92916679,142.9458313,0.006601984,0,1452.220215,26.83816338,29.82360268,4.402551651,200,4.22516346,3.060949802,4.060949802,59.740448,10.3093996,80.11043549,206,3,13,22.65833282,288,43.06878281,37.5,13.5666666,14.13333321,19.33333397,30.21666718,29.53333282,6,47.51267624,42,10,36,114,50,118,31.5,651.1941528
1169,24,214.8579559,272.6650085,141.2070007,0.21021843,160.8736877,207.298996,256.2059937,245.00177,1236.791138,914,21362,3603,11743,24267,8823,5090,1458,436,15808,7578,126,1000,15891,0.030456945,156,156,-0.030848477,0.157749221,1,200,3065.958252,9,0,1768.925781,2659.498779,3726.023926,990.5594482,1659.577148,4615.989258,4743.100098,4203.92627,1208.299072,1,2659,-26.66250038,143.3374939,0.006601985,0,1423.557861,26.60102654,31.45014954,5.570860863,200,5.18702364,3,5.479589939,58.75499344,9.733908653,81.0015564,38,3,8,22.74583244,311,43.81634903,37.5,13.75833321,14.36666679,16.11666679,30.16666794,29.45000076,6.099999905,46.30659103,43,10,39,121,52,124,31.39999962,640.0726318
10851,81,95.60823059,177.8059998,17.66670036,0.611839056,30.69086838,92.40401459,156.854538,144.5661316,3298.990234,589,109075,2576,26245,27436,9322,3012,1158,1073,20741,8480,301,709,76054,-0.369602799,32,32,0.341288269,0.548631608,96,7300,11966.33301,16,0,6833.208496,312.5487976,1979.076416,196.4836731,356.6078796,1976.915039,1223.7677,502.9413452,6957.339355,1,781,52.17916489,5.745833397,312.1953125,0,783.8665771,11.91200733,1.337868571,6.288743496,200,14.33959675,47.71684647,53.55113602,91.09873962,7.563391685,44.69771194,197,3,4,9.508333206,848,34.86171722,20.20000076,7.983333588,2.699999809,5.566666603,16.46666718,3.683333158,-2.700000048,14.05879879,213,53,179,214,84,243,22.90000153,565.3190308
